Project ID,Project Name,Registry,ARB Project,Registry + ARB,Scope,Project Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting 2021,Issued by Reporting Future Years,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,Retired Year Unknown,Project Owner,Offset Project Operator,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Project Listed,Project Registered,ARB ID,ARB Project Detail,Active CCB Status,Project Sector,Registry Documents,Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Issued 2021,Notes from Registry,Notes,Date project added to database,Year of first issuance
ACR136,"Truck Stop Electrification, Georgia",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,GEORGIA,Georgia,IdleAir,22220,21277,943,2003,0,0,0,0,0,0,0,1715,1716,2158,3364,4785,4923,3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,5444,3276,89,2586,0,4575,3907,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,11152,0,0,0,0,0,0,0,0,11068,0,0,0,0,0,,,44300,2003
ACR137,"Truck Stop Electrification, Illinois",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,ILLINOIS,Illinois,IdleAir,20531,16558,3973,2006,0,0,0,0,0,0,0,0,0,0,365,6253,8134,5334,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,0,365,0,1926,4271,1,8096,1399,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,0,0,18185,0,0,0,0,0,,,44300,2006
ACR138,"Truck Stop Electrification, Indiana",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,INDIANA,Indiana,IdleAir,12150,11050,1100,2006,0,0,0,0,0,0,0,0,0,0,380,3837,4548,3125,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,1837,2260,0,1818,4755,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,1957,0,0,0,0,0,0,0,0,10193,0,0,0,0,0,,,44300,2006
ACR139,"Truck Stop Electrification, Kentucky",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,KENTUCKY,Kentucky,IdleAir,4075,2061,2014,2006,0,0,0,0,0,0,0,0,0,0,295,1288,1479,935,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,26,786,52,400,0,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,3278,0,0,0,0,0,,,44300,2006
ACR140,"Truck Stop Electrification, Louisianna",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,LOUISIANA,Louisiana,IdleAir,11603,4985,6618,2006,0,0,0,0,0,0,0,0,0,0,1049,3299,4174,2844,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1236,0,400,237,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,9318,0,0,0,0,0,,,44300,2006
ACR141,"Truck Stop Electrification, Maryland",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,MARYLAND,Maryland,IdleAir,12112,10489,1623,2005,0,0,0,0,0,0,0,0,0,220,1223,3546,3968,2912,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,1223,0,3546,2000,3300,200,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,0,9206,0,0,0,0,0,,,44300,2005
ACR142,"Truck Stop Electrification, Michigan",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,MICHIGAN,Michigan,IdleAir,4084,1460,2624,2007,0,0,0,0,0,0,0,0,0,0,0,1065,1785,1139,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,276,0,727,78,185,115,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,3729,0,0,0,0,0,,,44300,2007
ACR143,"Truck Stop Electrification, Minnesota",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,MINNESOTA,Minnesota,IdleAir,1785,770,1015,2007,0,0,0,0,0,0,0,0,0,0,0,429,825,490,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,409,0,175,166,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1765,0,0,0,0,0,,,44300,2007
ACR144,"Truck Stop Electrification, Mississippi",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,MISSISSIPPI,Mississippi,IdleAir,4185,2720,1465,2006,0,0,0,0,0,0,0,0,0,0,473,1271,1504,865,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,473,0,802,0,144,832,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,,,44300,2006
ACR145,"Truck Stop Electrification, Missouri",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,MISSOURI,Missouri,IdleAir,5375,2431,2944,2006,0,0,0,0,0,0,0,0,0,0,351,1782,1970,1174,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,648,1134,0,200,98,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,4376,0,0,0,0,0,,,44300,2006
ACR146,"Truck Stop Electrification, Nebraska",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,NEBRASKA,Nebraska,IdleAir,3124,1874,1250,2006,0,0,0,0,0,0,0,0,0,0,211,1111,1123,627,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,1111,0,284,268,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,2475,0,0,0,0,0,,,44300,2006
ACR147,"Truck Stop Electrification, New Jersey",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,NEW JERSEY,New Jersey,IdleAir,7207,5207,2000,2004,0,0,0,0,0,0,0,0,335,982,947,3284,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,1017,0,0,947,902,0,550,255,1236,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,3166,0,0,0,0,0,0,0,0,4041,0,0,0,0,0,,,44300,2004
ACR148,"Truck Stop Electrification, New Mexico",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,NEW MEXICO,New Mexico,IdleAir,9483,4198,5285,2006,0,0,0,0,0,0,0,0,0,0,228,3348,3672,2063,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,1269,2079,0,100,522,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,7986,0,0,0,0,0,,,44300,2006
ACR149,"Truck Stop Electrification, North Carolina",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,NORTH CAROLINA,North Carolina,IdleAir,8488,8488,0,2004,0,0,0,0,0,0,0,0,292,841,1109,2185,2350,1579,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,833,0,0,1109,883,1302,0,374,3687,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,5363,0,0,0,0,0,,,44300,2004
ACR150,"Truck Stop Electrification, North Dakota",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,NORTH DAKOTA,North Dakota,IdleAir,1351,436,915,2007,0,0,0,0,0,0,0,0,0,0,0,336,622,363,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,333,0,100,0,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,,,44300,2007
ACR151,"Truck Stop Electrification, Ohio",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,OHIO,Ohio,IdleAir,28663,23195,5468,2006,0,0,0,0,0,0,0,0,0,0,1194,8864,10948,7068,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,1134,0,22,236,1213,137,2580,0,3217,11948,600,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,4822,0,0,0,0,0,0,0,0,23841,0,0,0,0,0,,,44300,2006
ACR152,"Truck Stop Electrification, Oklahoma",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,OKLAHOMA,Oklahoma,IdleAir,8165,4693,3472,2006,0,0,0,0,0,0,0,0,0,0,595,2885,2913,1636,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,595,2,0,1683,0,213,1000,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,6368,0,0,0,0,0,,,44300,2006
ACR153,"Truck Stop Electrification, Oregon",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,OREGON,Oregon,IdleAir,5583,1999,3584,2007,0,0,0,0,0,0,0,0,0,0,0,1581,2312,1560,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,967,100,430,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,5081,0,0,0,0,0,,,44300,2007
ACR154,"Truck Stop Electrification, Pennsylvania",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,PENNSYLVANIA,Pennsylvania,IdleAir,24818,17995,6823,2006,0,0,0,0,0,0,0,0,0,0,2486,10123,11523,633,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,10094,4300,1033,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,6772,0,0,0,0,0,0,0,0,18046,0,0,0,0,0,,,44300,2006
ACR155,"Truck Stop Electrification, South Carolina",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,SOUTH CAROLINA,South Carolina,IdleAir,5329,3528,1801,2004,0,0,0,0,0,0,0,0,107,271,576,1439,1635,1201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,56,51,0,0,576,0,100,1439,100,935,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,3783,0,0,0,0,0,,,44300,2004
ACR156,"Truck Stop Electrification, Tennessee",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,TENNESSEE,Tennessee,IdleAir,19418,10380,9038,2003,0,0,0,0,0,0,0,1159,1330,1396,1945,4607,5291,3406,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,51,0,3235,0,0,1945,0,0,1246,865,723,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,7546,0,0,0,0,0,0,0,0,11872,0,0,0,0,0,,,44300,2003
ACR157,"Truck Stop Electrification, Texas",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,TEXAS,Texas,IdleAir,85912,78391,7521,2005,0,0,0,0,0,0,0,0,0,3839,12920,23241,27818,16702,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,4681,0,4862,1263,715,6966,10068,21360,22430,1793,3857,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,25757,0,0,0,0,0,0,0,0,60155,0,0,0,0,0,,,44300,2005
ACR158,"Truck Stop Electrification, Utah",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,UTAH,Utah,IdleAir,3499,3499,0,2007,0,0,0,0,0,0,0,0,0,0,0,845,1479,1085,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,862,2545,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,3407,0,0,0,0,0,,,44300,2007
ACR159,"Truck Stop Electrification, West Virginia",ACR,No,ACR,Transportation,Truck Stop Electrification,,North America,United States,WEST VIRGINIA,West Virginia,IdleAir,2551,1715,836,2006,0,0,0,0,0,0,0,0,0,0,124,909,916,556,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,909,100,582,0,,,,Ruby Canyon Environment,,Registered,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,,,44300,2006
ACR160,Tyson Wastewater Treatment,ACR,No,ACR,Waste Management,Methane Recovery in Wastewater,,North America,United States,TEXAS,"Amarillo, TX; Joslin, IL; Lexington, NE; Storm Lake, IA",Blue Source,100000,0,100000,2008,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Det Norske Veritas (U.S.A.), Inc.",,Completed,,,,,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",Wastewater Treatment,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2008
ACR161,Upper Rock LFG to Energy,ACR,No,ACR,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,East Moline,Biogas Energy Solutions,184632,153622,31010,2006,0,0,0,0,0,0,0,0,0,0,129666,54966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56710,46467,16823,0,0,0,0,0,0,0,23622,10000,0,0,,,,ERT,,Completed,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,184632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2006
ACR162,International Paper,ACR,No,ACR,Industrial Manufacturing,Energy Efficiency,,North America,United States,MAINE,"Bucksport, ME",Blue Source,439035,2168,436867,2003,0,0,0,0,0,0,0,135250,164750,139035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,URS,,Completed,,,,,,Energy Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,300000,139035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2003
ACR163,Des Plaines LFG to Energy,ACR,No,ACR,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,"Cook County, IL",Sexton Energy,115875,70730,45145,2003,0,0,0,0,0,0,0,2026,0,3266,61164,49419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,303,2290,39566,28164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Landfills +, Inc.",,Completed,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,500,1000,3792,110583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2003
ACR164,DANC,ACR,No,ACR,Waste Management,Landfill Methane,,North America,United States,NEW YORK,"Rodman, NY",Environmental Capital LLC,476553,305057,171496,2003,0,0,0,0,0,0,0,68238,75658,76118,122662,133877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,82975,106580,21496,13003,28446,0,0,0,0,6513,21284,17141,119,0,,,,"First Environment, Inc.",,Completed,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,476553,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2003
ACR165,Malhas Menegotti Industria Textil Fuel Switch,ACR,No,ACR,Industrial Manufacturing,Fuel Switching,,South America,Brazil,Santa Catarina,"Jaragu· do Sul, Santa Catarina, Brazil",Malhas Menegotti Industria Textil Ltda.,253991,231891,22100,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,72991,3900,5000,0,,,,"Det Norske Veritas (U.S.A.), Inc.",,Registered,,,,,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",Fuel Switching,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253991,0,0,0,0,0,0,,,44300,2013
ACR166,Si-Ellen Farms and White Clover Dairy,ACR,No,ACR,Agriculture,Manure Methane Digester,,North America,United States,IDAHO,"Jerome, ID","Roth Investments, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ruby Canyon Environment,,Listed,,,,,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",Livestock Waste Management,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,0
ACR167,Nitrogen Oxide Abatement at the DuPont Sabine River Works Adipic Acid Facility,ACR,No,ACR,Chemical Processes,N2O Destruction in Adipic Acid Production,,North America,United States,TEXAS,"Orange, TX",DuPont,125000,0,125000,2001,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ICF International,,Completed,,,,,,Industrial Process Emissions,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,2001
ACR168,Angeles National Forest Carbon Demonstration Project,ACR,No,ACR,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,Angeles National Forest - Santa Clara and Mojave Rivers Ranger Districts,National Forest Foundation,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Listed,,,,,Clean Water and Sanitation;Climate Action;Life on Land,Forest Carbon,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44300,0
ACR170,ECC ODS Destruction 2012,ACR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,ARKANSAS,El Dorado,Environmental Credit Corp.,307729,307729,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,134808,0,0,171709,0,0,0,0,0,,,,SCS Engineers,,N/A,,,CAOD5002,ARB Project,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ozone Depleting Substances,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=170,www.envcc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307729,0,0,0,0,0,0,0,0,,,44300,2012
ACR171,Nitrous Oxide Reduction in Corn,ACR,No,ACR,Agriculture,Nitrogen Management,,North America,United States,MICHIGAN,Reese,Delta Institute,2,2,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,"Environmental Services, Inc.",,Registered,,,,,Zero Hunger;Clean Water and Sanitation;Climate Action,Agricultural Land Management,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,44300,2011
ACR172,EOS ARB ODS 2013-2,ACR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,ARKANSAS,El Dorado,EOS Climate Inc,55996,55996,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45148,0,0,10848,0,0,0,0,0,,,,NSF International Strategic Registrations (NSF-ISR),,N/A,,,CAOD5004,ARB Project,"Industry, Innovation and Infrastructure;Responsible Consumption and Production;Climate Action",Ozone Depleting Substances,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=172,www.eosclimate.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55996,0,0,0,0,0,0,0,0,,,44300,2013
ACR173,Round Valley Indian Tribes Improved Forest Management Project,ACR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,Mendocino County,Round Valley Indian Tribes,597657,371657,226000,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540828,8356,45066,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241164,0,0,130493,0,0,0,0,0,,,,Ruby Canyon Environment,,N/A,,,,ARB Project,Clean Water and Sanitation;Climate Action;Life on Land,Forest Carbon,https://acr2.apx.com/mymodule/reg/prjView.asp?id1=173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529451,11377,53422,0,3407,0,0,0,,"The project developer in v1 was Forest Carbon Partners, L.P.",44300,2013
